"Customer Name","PO Number","SKU Code","Facility Name","Facility Location","PO Date","PO Expiry Date",HSN,"Item Code",Description,GST,"Basic Rate","Product Basic Rate","Basic Rate Confirmation","Net Landing Rate","Product Net Landing Rate","Net Landing Rate Confirmation",MRP,"Product MRP","MRP Confirmation","Case Pack Quantity","PO Quantity","Available Quantity","Unavailable Quantity","Warehouse Allocation",Reason
"CLOUDKART VENTURES PRIVATE LIMITED - HYD1",CHMPO258438,SSTPALTA,"CLOUDKART VENTURES PRIVATE LIMITED","CLOUDKART VENTURES PRIVATE LIMITED
Survey No.45/A/2 (OLD SY No.45),
Kandlakoya Village,Medchal Mandal Dist., 
Hyderabad, Telangana - 501401, India",15-01-2026,14-02-2026,82159900,997890,"Neelam Stainless Steel Slotted Palta (32cm, Silver) 1.0 Piece",18,45.19,37.45,Incorrect,53.32,38.85,Incorrect,100,100,Correct,0,72,0,72,"PO Required: 72",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - NOI IM1",ETPPO19734,SBCT011P,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
K No -135, 136, 138, 139, 141, 209, 210, 211, 212, 223 and 224 Village Chithara,
Tehsil Dadri, Distt, Gautambudh Nagar
Gautambudh Nagar, Uttar Pradesh - 203207, India",09-01-2026,08-02-2026,73239390,151307,"Neelam Stainless Steel Buffet Plate (25cm, Silver) 1.0 Piece",5,127.87,1599.65,Incorrect,134.26,1678.95,Incorrect,239,239,Correct,0,32,0,32,"PO Required: 32",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - NOI IM1",ETPPO19734,203452,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
K No -135, 136, 138, 139, 141, 209, 210, 211, 212, 223 and 224 Village Chithara,
Tehsil Dadri, Distt, Gautambudh Nagar
Gautambudh Nagar, Uttar Pradesh - 203207, India",09-01-2026,08-02-2026,70139900,280928,"Pasabahce Pub Beer Mugs (500ml, Transparent) 2.0 pieces",18,400,220,Incorrect,472,259.60,Incorrect,800,500,Incorrect,0,12,0,12,"PO Required: 12",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - NOI IM1",ETPPO19734,SKB1608,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
K No -135, 136, 138, 139, 141, 209, 210, 211, 212, 223 and 224 Village Chithara,
Tehsil Dadri, Distt, Gautambudh Nagar
Gautambudh Nagar, Uttar Pradesh - 203207, India",09-01-2026,08-02-2026,70132800,288100,"Sanjeev Kapoor Marino Hammered Glass Bowl and Tray Set (7 Pieces, 270 ml, Transparent) 7.0 pieces",18,807.72,219.7,Incorrect,953.11,258.42,Incorrect,2195,2195,Correct,0,12,0,12,"PO Required: 12",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - NOI IM1",ETPPO19734,1501W07,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
K No -135, 136, 138, 139, 141, 209, 210, 211, 212, 223 and 224 Village Chithara,
Tehsil Dadri, Distt, Gautambudh Nagar
Gautambudh Nagar, Uttar Pradesh - 203207, India",09-01-2026,08-02-2026,70133700,37032,"Ocean White Wine Glasses (195ml, Transparent, Pack of 6) 6.0 pieces",18,595.53,312.68,Incorrect,702.73,368.16,Incorrect,1152,1152,Correct,0,24,0,24,"PO Required: 24",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - NOI IM1",ETPPO19734,1530R16,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
K No -135, 136, 138, 139, 141, 209, 210, 211, 212, 223 and 224 Village Chithara,
Tehsil Dadri, Distt, Gautambudh Nagar
Gautambudh Nagar, Uttar Pradesh - 203207, India",09-01-2026,08-02-2026,70131000,419720,"Ocean Vino Red Wine Glasses (470ml, Transparent, Pack of 6) 6.0 pieces",18,591.91,53.5,Incorrect,698.45,62.54,Incorrect,1145,1145,Correct,0,48,0,48,"PO Required: 48",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - NOI IM1",ETPPO19734,1024020,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
K No -135, 136, 138, 139, 141, 209, 210, 211, 212, 223 and 224 Village Chithara,
Tehsil Dadri, Distt, Gautambudh Nagar
Gautambudh Nagar, Uttar Pradesh - 203207, India",09-01-2026,08-02-2026,70139900,72354,"Pasabahce Allegra Red Wine Glass (490ml, Transparent) 1.0 Piece",18,353,380,Incorrect,416.54,448.40,Incorrect,768,768,Correct,0,24,0,24,"PO Required: 24",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - NOI IM1",ETPPO19734,1015A21,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
K No -135, 136, 138, 139, 141, 209, 210, 211, 212, 223 and 224 Village Chithara,
Tehsil Dadri, Distt, Gautambudh Nagar
Gautambudh Nagar, Uttar Pradesh - 203207, India",09-01-2026,08-02-2026,70133700,73683,"Ocean Madison Bordeaux Glass (600ml, Transparent, Pack of 6) 6.0 pieces",18,1030.05,368.55,Incorrect,1215.46,434.24,Incorrect,2099,2099,Correct,0,48,0,48,"PO Required: 48",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - NOI IM1",ETPPO19734,103878,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
K No -135, 136, 138, 139, 141, 209, 210, 211, 212, 223 and 224 Village Chithara,
Tehsil Dadri, Distt, Gautambudh Nagar
Gautambudh Nagar, Uttar Pradesh - 203207, India",09-01-2026,08-02-2026,70139900,76164,"Pasabahce Karat Whisky Glass (300ml, Transparent, Pack of 6) 6.0 pieces",18,286.45,230,Incorrect,338.01,271.40,Incorrect,768,768,Correct,0,32,0,32,"PO Required: 32",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - NOI IM1",ETPPO19734,SKB1006,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
K No -135, 136, 138, 139, 141, 209, 210, 211, 212, 223 and 224 Village Chithara,
Tehsil Dadri, Distt, Gautambudh Nagar
Gautambudh Nagar, Uttar Pradesh - 203207, India",09-01-2026,08-02-2026,70132800,816222,"Sanjeev Kapoor Infinity Wine Glasses (190ml, Transparent, Pack of 2) 2.0 pieces",18,312.68,305.33,Incorrect,368.96,359.90,Incorrect,595,595,Correct,0,48,0,48,"PO Required: 48",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - NOI IM1",ETPPO19734,CTCS102P,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
K No -135, 136, 138, 139, 141, 209, 210, 211, 212, 223 and 224 Village Chithara,
Tehsil Dadri, Distt, Gautambudh Nagar
Gautambudh Nagar, Uttar Pradesh - 203207, India",09-01-2026,08-02-2026,73239390,837993,"Neelam Stainless Steel Tope Cover (10 22G, 17.5cm, Silver) 1.0 Piece",5,62.6,48.15,Incorrect,65.73,50.40,Incorrect,117,117,Correct,0,30,0,30,"PO Required: 30",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - NOI IM1",ETPPO19734,1100171,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
K No -135, 136, 138, 139, 141, 209, 210, 211, 212, 223 and 224 Village Chithara,
Tehsil Dadri, Distt, Gautambudh Nagar
Gautambudh Nagar, Uttar Pradesh - 203207, India",09-01-2026,08-02-2026,70139900,94273,"Pasabahce Elysia Whisky Glass (355ml, Transparent, Pack of 4) 4.0 pieces",18,800,286.45,Incorrect,944,337.48,Incorrect,1600,768,Incorrect,0,36,0,36,"PO Required: 36",
"JUPITER KART PRIVATE LIMITED - Chennai",JN2PO60663,Nm-14416,"JUPITER KART PRIVATE LIMITED","JUPITER KART PRIVATE LIMITED
Survey No. 70/1A,73/4B1,73/4B2,72/2A,72/2B1&72/2B2
 Chinnambedu village, Ponneri Taluk, Tiruvallur District
Chennai, Tamil Nadu - 601206, India",10-01-2026,11-02-2026,70134900,506022,"La Opala Novo English Lavender Full Plate Set (Set of 6) 6.0 pieces",18,411.86,0,Incorrect,485.99,0.00,Incorrect,810,810,Correct,0,42,0,42,"PO Required: 42",
"JUPITER KART PRIVATE LIMITED - Chennai",JN2PO60663,Nm-14389,"JUPITER KART PRIVATE LIMITED","JUPITER KART PRIVATE LIMITED
Survey No. 70/1A,73/4B1,73/4B2,72/2A,72/2B1&72/2B2
 Chinnambedu village, Ponneri Taluk, Tiruvallur District
Chennai, Tamil Nadu - 601206, India",10-01-2026,11-02-2026,70134900,657066,"La Opala Novo English Lavender Cup & Saucer Princess Set (Set of 12) 1.0 pack",18,317.8,0,Incorrect,375,0.00,Incorrect,625,625,Correct,0,48,0,48,"PO Required: 48",
"MOKSH ENTERPRISES PRIVATE LIMITED - Bangalore",MBLPO357442,SKB2225,"MOKSH ENTERPRISES PRIVATE LIMITED","MOKSH ENTERPRISES PRIVATE LIMITED
MOKSH ENTERPRISES PRIVATE LIMITED, ECOM EXPRESS LIMITED
2/3, 3/1, 3/2, 21/1, 21/3, Ekarajapura Village,
Bangalore, Karnataka - 560067, India",16-01-2026,15-02-2026,70133700,57142,"Sanjeev Kapoor Infinity Red Wine Glass (230ml, Transparent, Pack of 6) 6.0 pieces",18,403.75,1077,Incorrect,476.43,1270.86,Incorrect,1045,1045,Correct,0,112,0,112,"PO Required: 112",
"MOKSH ENTERPRISES PRIVATE LIMITED - Bangalore",MBLPO357442,1015A21,"MOKSH ENTERPRISES PRIVATE LIMITED","MOKSH ENTERPRISES PRIVATE LIMITED
MOKSH ENTERPRISES PRIVATE LIMITED, ECOM EXPRESS LIMITED
2/3, 3/1, 3/2, 21/1, 21/3, Ekarajapura Village,
Bangalore, Karnataka - 560067, India",16-01-2026,15-02-2026,70133700,73683,"Ocean Madison Bordeaux Glass (600ml, Transparent, Pack of 6) 6.0 pieces",18,1030.05,368.55,Incorrect,1215.46,434.24,Incorrect,2099,2099,Correct,0,48,0,48,"PO Required: 48",
"CLOUDKART VENTURES PRIVATE LIMITED -  Hyderabad",CHCPO307162,SKB2226,"CLOUDKART VENTURES PRIVATE LIMITED","CLOUDKART VENTURES PRIVATE LIMITED
Sy no. 518, 527
, Kistapur Village, opp RDC Concrets, Medchal,
Hyderabad, Telangana - 501401, India",13-01-2026,12-02-2026,70133700,93306,"Sanjeev Kapoor Infinity White Wine Glass (195ml, Transparent, Pack of 6) 6.0 pieces",18,384.47,348.08,Incorrect,453.67,410.64,Incorrect,995,995,Correct,0,232,0,232,"PO Required: 232",
"JUPITER KART PRIVATE LIMITED - Koc IM1",KOCPO89840,1501W07,"JUPITER KART PRIVATE LIMITED","JUPITER KART PRIVATE LIMITED
Survey No. 321/1, Thrikkakara North Village, Kanayannur Taluk, GS Business 
Park,
Medical College, NAD Road, HMT Colony, Kalamassery, Ernakulam District, Kerala
Kochi, Kerala - 683503, India",16-01-2026,17-02-2026,70133700,37032,"Ocean White Wine Glasses (195ml, Transparent, Pack of 6) 6.0 pieces",18,595.53,312.68,Incorrect,702.73,368.16,Incorrect,1152,1152,Correct,0,168,0,168,"PO Required: 168",
"JUPITER KART PRIVATE LIMITED - Koc IM1",KOCPO89840,SKB2225,"JUPITER KART PRIVATE LIMITED","JUPITER KART PRIVATE LIMITED
Survey No. 321/1, Thrikkakara North Village, Kanayannur Taluk, GS Business 
Park,
Medical College, NAD Road, HMT Colony, Kalamassery, Ernakulam District, Kerala
Kochi, Kerala - 683503, India",16-01-2026,17-02-2026,70133700,57142,"Sanjeev Kapoor Infinity Red Wine Glass (230ml, Transparent, Pack of 6) 6.0 pieces",18,403.75,1077,Incorrect,476.43,1270.86,Incorrect,1045,1045,Correct,0,120,0,120,"PO Required: 120",
"JUPITER KART PRIVATE LIMITED - Koc IM1",KOCPO89840,SKB2226,"JUPITER KART PRIVATE LIMITED","JUPITER KART PRIVATE LIMITED
Survey No. 321/1, Thrikkakara North Village, Kanayannur Taluk, GS Business 
Park,
Medical College, NAD Road, HMT Colony, Kalamassery, Ernakulam District, Kerala
Kochi, Kerala - 683503, India",16-01-2026,17-02-2026,70133700,93306,"Sanjeev Kapoor Infinity White Wine Glass (195ml, Transparent, Pack of 6) 6.0 pieces",18,384.47,348.08,Incorrect,453.67,410.64,Incorrect,995,995,Correct,0,72,0,72,"PO Required: 72",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - Mohali",PCHPO173599,1501W07,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
PJTJ Technologies Private Limited, A V Logistics
Village Basman, Tehsil Banur, Banur, SAS Nagar, Punjab
Mohali, Punjab - 140601, India",16-01-2026,17-02-2026,70133700,37032,"Ocean White Wine Glasses (195ml, Transparent, Pack of 6) 6.0 pieces",18,595.53,312.68,Incorrect,702.73,368.16,Incorrect,1152,1152,Correct,0,168,0,168,"PO Required: 168",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - Mohali",PCHPO173599,SKB2225,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
PJTJ Technologies Private Limited, A V Logistics
Village Basman, Tehsil Banur, Banur, SAS Nagar, Punjab
Mohali, Punjab - 140601, India",16-01-2026,17-02-2026,70133700,57142,"Sanjeev Kapoor Infinity Red Wine Glass (230ml, Transparent, Pack of 6) 6.0 pieces",18,403.75,1077,Incorrect,476.43,1270.86,Incorrect,1045,1045,Correct,0,112,0,112,"PO Required: 112",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - Mohali",PCHPO173599,1015A21,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
PJTJ Technologies Private Limited, A V Logistics
Village Basman, Tehsil Banur, Banur, SAS Nagar, Punjab
Mohali, Punjab - 140601, India",16-01-2026,17-02-2026,70133700,73683,"Ocean Madison Bordeaux Glass (600ml, Transparent, Pack of 6) 6.0 pieces",18,1030.05,368.55,Incorrect,1215.46,434.24,Incorrect,2099,2099,Correct,0,12,0,12,"PO Required: 12",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - Mohali",PCHPO173599,SKB2226,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
PJTJ Technologies Private Limited, A V Logistics
Village Basman, Tehsil Banur, Banur, SAS Nagar, Punjab
Mohali, Punjab - 140601, India",16-01-2026,17-02-2026,70133700,93306,"Sanjeev Kapoor Infinity White Wine Glass (195ml, Transparent, Pack of 6) 6.0 pieces",18,384.47,348.08,Incorrect,453.67,410.64,Incorrect,995,995,Correct,0,96,0,96,"PO Required: 96",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - Jhajjar",FC5PO341596,SSLDL,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
IndoSpaceÂ Logistics ParkÂ Luhari
B200 VPOÂ Luhari, Pataudi-KulanaÂ Road,MDR-132,Tehsil Jhajjar, District 
Jhajjar, Jhajjar
Jhajjar, Haryana - 124108, India",15-01-2026,14-02-2026,82159900,485709,"Neelam Stainless Steel Soup or Curry Ladle (30cm, Silver) 1.0 Piece",18,45.19,232.73,Incorrect,53.32,243.60,Incorrect,100,100,Correct,0,36,0,36,"PO Required: 36",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - Jhajjar",FC5PO341596,CFBT082P,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
IndoSpaceÂ Logistics ParkÂ Luhari
B200 VPOÂ Luhari, Pataudi-KulanaÂ Road,MDR-132,Tehsil Jhajjar, District 
Jhajjar, Jhajjar
Jhajjar, Haryana - 124108, India",15-01-2026,14-02-2026,73239390,864949,"Neelam Stainless Steel Flat Bottom Tope (Silver) 1.0 Piece",5,111.81,477.755,Incorrect,117.4,500.85,Incorrect,176,209,Incorrect,0,240,0,240,"PO Required: 240",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - Jhajjar",FC5PO341596,1022702,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
IndoSpaceÂ Logistics ParkÂ Luhari
B200 VPOÂ Luhari, Pataudi-KulanaÂ Road,MDR-132,Tehsil Jhajjar, District 
Jhajjar, Jhajjar
Jhajjar, Haryana - 124108, India",15-01-2026,14-02-2026,70139900,91985,"Pasabahce Allegra Champagne Flute Glass (195ml, Transparent, Pack of 6) 6.0 pieces",18,1077,288.42,Incorrect,1270.86,339.84,Incorrect,2154,570,Incorrect,0,1080,0,1080,"PO Required: 1080",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - Jhajjar",FC5PO341596,SSTPALTA,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
IndoSpaceÂ Logistics ParkÂ Luhari
B200 VPOÂ Luhari, Pataudi-KulanaÂ Road,MDR-132,Tehsil Jhajjar, District 
Jhajjar, Jhajjar
Jhajjar, Haryana - 124108, India",15-01-2026,14-02-2026,82159900,997890,"Neelam Stainless Steel Slotted Palta (32cm, Silver) 1.0 Piece",18,45.19,37.45,Incorrect,53.32,38.85,Incorrect,100,100,Correct,0,252,0,252,"PO Required: 252",
"JUPITER KART PRIVATE LIMITED - Chennai",JN2PO62321,1026F07,"JUPITER KART PRIVATE LIMITED","JUPITER KART PRIVATE LIMITED
Survey No. 70/1A,73/4B1,73/4B2,72/2A,72/2B1&72/2B2
 Chinnambedu village, Ponneri Taluk, Tiruvallur District
Chennai, Tamil Nadu - 601206, India",16-01-2026,17-02-2026,70133700,225817,"Ocean Sante Flute Champagne (210ml, Set of 2, Ideal for White or Red Wine, Flat Bottom, Crystal) 2.0 pieces",18,349.15,0,Incorrect,411.82,0,Incorrect,635,0,Incorrect,0,60,0,0,,"SKU Not Found"
"JUPITER KART PRIVATE LIMITED - Chennai",JN2PO62321,1501W07,"JUPITER KART PRIVATE LIMITED","JUPITER KART PRIVATE LIMITED
Survey No. 70/1A,73/4B1,73/4B2,72/2A,72/2B1&72/2B2
 Chinnambedu village, Ponneri Taluk, Tiruvallur District
Chennai, Tamil Nadu - 601206, India",16-01-2026,17-02-2026,70133700,37032,"Ocean White Wine Glasses (195ml, Transparent, Pack of 6) 6.0 pieces",18,595.53,312.68,Incorrect,702.73,368.16,Incorrect,1152,1152,Correct,0,108,0,108,"PO Required: 108",
"JUPITER KART PRIVATE LIMITED - Chennai",JN2PO62321,8693357208742,"JUPITER KART PRIVATE LIMITED","JUPITER KART PRIVATE LIMITED
Survey No. 70/1A,73/4B1,73/4B2,72/2A,72/2B1&72/2B2
 Chinnambedu village, Ponneri Taluk, Tiruvallur District
Chennai, Tamil Nadu - 601206, India",16-01-2026,17-02-2026,70139900,384591,"Pasabahce Allegra Stem Glass (195ml, Set of 2, Transparent, Elegant & Durable Wine & Champagne Flute Glassware) 2.0 pieces",18,356.72,0,Incorrect,420.08,0,Incorrect,732,0,Incorrect,0,96,0,0,,"SKU Not Found"
"JUPITER KART PRIVATE LIMITED - Chennai",JN2PO62321,1026R15,"JUPITER KART PRIVATE LIMITED","JUPITER KART PRIVATE LIMITED
Survey No. 70/1A,73/4B1,73/4B2,72/2A,72/2B1&72/2B2
 Chinnambedu village, Ponneri Taluk, Tiruvallur District
Chennai, Tamil Nadu - 601206, India",16-01-2026,17-02-2026,70133700,460559,"Ocean Sante Red Wine Glasses (420ml, Set of 2, Lead Free, Shatter Resistant, Clear) 2.0 pieces",18,349.15,0,Incorrect,411.82,0,Incorrect,635,0,Incorrect,0,90,0,0,,"SKU Not Found"
"JUPITER KART PRIVATE LIMITED - Chennai",JN2PO62321,SKB2225,"JUPITER KART PRIVATE LIMITED","JUPITER KART PRIVATE LIMITED
Survey No. 70/1A,73/4B1,73/4B2,72/2A,72/2B1&72/2B2
 Chinnambedu village, Ponneri Taluk, Tiruvallur District
Chennai, Tamil Nadu - 601206, India",16-01-2026,17-02-2026,70133700,57142,"Sanjeev Kapoor Infinity Red Wine Glass (230ml, Transparent, Pack of 6) 6.0 pieces",18,403.75,1077,Incorrect,476.43,1270.86,Incorrect,1045,1045,Correct,0,72,0,72,"PO Required: 72",
"JUPITER KART PRIVATE LIMITED - Chennai",JN2PO62321,1015A21,"JUPITER KART PRIVATE LIMITED","JUPITER KART PRIVATE LIMITED
Survey No. 70/1A,73/4B1,73/4B2,72/2A,72/2B1&72/2B2
 Chinnambedu village, Ponneri Taluk, Tiruvallur District
Chennai, Tamil Nadu - 601206, India",16-01-2026,17-02-2026,70133700,73683,"Ocean Madison Bordeaux Glass (600ml, Transparent, Pack of 6) 6.0 pieces",18,1030.05,368.55,Incorrect,1215.46,434.24,Incorrect,2099,2099,Correct,0,24,0,24,"PO Required: 24",
"JUPITER KART PRIVATE LIMITED - Chennai",JN2PO62321,8693357208728,"JUPITER KART PRIVATE LIMITED","JUPITER KART PRIVATE LIMITED
Survey No. 70/1A,73/4B1,73/4B2,72/2A,72/2B1&72/2B2
 Chinnambedu village, Ponneri Taluk, Tiruvallur District
Chennai, Tamil Nadu - 601206, India",16-01-2026,17-02-2026,70139900,943114,"Pasabahce Allegra Stem Glass (350ml, Set of 2, Clear, Durable Wine & Champagne Flute Glassware) 2.0 pieces",18,356.72,0,Incorrect,420.08,0,Incorrect,732,0,Incorrect,0,96,0,0,,"SKU Not Found"
"MOKSH ENTERPRISES PRIVATE LIMITED - Bangalore",MBIPO330877,SSTPALTA,"MOKSH ENTERPRISES PRIVATE LIMITED","MOKSH ENTERPRISES PRIVATE LIMITED
Survey no 95/2 and 4/1
Anugondanahalli village
Bangalore, Karnataka - 562114, India",13-01-2026,12-02-2026,82159900,997890,"Neelam Stainless Steel Slotted Palta (32cm, Silver) 1.0 Piece",18,45.19,37.45,Incorrect,53.32,38.85,Incorrect,100,100,Correct,0,144,0,144,"PO Required: 144",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - kolkatta",KWBPO57880,1P01640,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
Global loginfra park, Bangihati more
NH-2, Old delhi road, PO- Mallickpara, PS- Srirampur
Kolkata, West Bengal - 712203, India",13-01-2026,14-02-2026,70133700,396549,"Ocean Set of 6,Glass, Caffe Kenya Mug Set - 320 ml 1.0 pack",18,547.82,0,Incorrect,645.46,0,Incorrect,905,0,Incorrect,0,40,0,0,,"SKU Not Found"
"JUPITER KART PRIVATE LIMITED - Chennai",JN2PO61568,1P01640,"JUPITER KART PRIVATE LIMITED","JUPITER KART PRIVATE LIMITED
Survey No. 70/1A,73/4B1,73/4B2,72/2A,72/2B1&72/2B2
 Chinnambedu village, Ponneri Taluk, Tiruvallur District
Chennai, Tamil Nadu - 601206, India",13-01-2026,14-02-2026,70133700,396549,"Ocean Set of 6,Glass, Caffe Kenya Mug Set - 320 ml 1.0 pack",18,547.82,0,Incorrect,645.46,0,Incorrect,905,0,Incorrect,0,40,0,0,,"SKU Not Found"
"PJTJ TECHNOLOGIES PRIVATE LIMITED - kolkatta",KWBPO57180,Nm-14389,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
Global loginfra park, Bangihati more
NH-2, Old delhi road, PO- Mallickpara, PS- Srirampur
Kolkata, West Bengal - 712203, India",12-01-2026,13-02-2026,70134900,657066,"La Opala Novo English Lavender Cup & Saucer Princess Set (Set of 12) 1.0 pack",18,317.8,0,Incorrect,375,0.00,Incorrect,625,625,Correct,0,24,0,24,"PO Required: 24",
"PJTJ TECHNOLOGIES PRIVATE LIMITED - kolkatta",KWBPO57180,Nm-14373,"PJTJ TECHNOLOGIES PRIVATE LIMITED","PJTJ TECHNOLOGIES PRIVATE LIMITED
Global loginfra park, Bangihati more
NH-2, Old delhi road, PO- Mallickpara, PS- Srirampur
Kolkata, West Bengal - 712203, India",12-01-2026,13-02-2026,70134900,922171,"La Opala Diva Ivory Plain Full Plate Set of 6 1.0 pack",18,360,0,Incorrect,424.8,0.00,Incorrect,720,720,Correct,0,18,0,18,"PO Required: 18",
"MOKSH ENTERPRISES PRIVATE LIMITED - BLR DHL",MBJPO37075,SSLDL,"MOKSH ENTERPRISES PRIVATE LIMITED","MOKSH ENTERPRISES PRIVATE LIMITED
Survey Nos. 50, 51/1 to 51/7, 52/2, 53/2 and part of 311/1, 313/1 to 313/3,
Mayasandra Village, Attibele Hobli, Anekal Taluk, Bangalore
Bangalore, Karnataka - 562107, India",15-01-2026,14-02-2026,82159900,485709,"Neelam Stainless Steel Soup or Curry Ladle (30cm, Silver) 1.0 Piece",18,45.19,232.73,Incorrect,53.32,243.60,Incorrect,100,100,Correct,0,144,0,144,"PO Required: 144",
"MOKSH ENTERPRISES PRIVATE LIMITED - BLR DHL",MBJPO37075,CFBT082P,"MOKSH ENTERPRISES PRIVATE LIMITED","MOKSH ENTERPRISES PRIVATE LIMITED
Survey Nos. 50, 51/1 to 51/7, 52/2, 53/2 and part of 311/1, 313/1 to 313/3,
Mayasandra Village, Attibele Hobli, Anekal Taluk, Bangalore
Bangalore, Karnataka - 562107, India",15-01-2026,14-02-2026,73239390,864949,"Neelam Stainless Steel Flat Bottom Tope (Silver) 1.0 Piece",5,111.81,477.755,Incorrect,117.4,500.85,Incorrect,209,209,Correct,0,288,0,288,"PO Required: 288",
"MOKSH ENTERPRISES PRIVATE LIMITED - BLR DHL",MBJPO37075,SSTPALTA,"MOKSH ENTERPRISES PRIVATE LIMITED","MOKSH ENTERPRISES PRIVATE LIMITED
Survey Nos. 50, 51/1 to 51/7, 52/2, 53/2 and part of 311/1, 313/1 to 313/3,
Mayasandra Village, Attibele Hobli, Anekal Taluk, Bangalore
Bangalore, Karnataka - 562107, India",15-01-2026,14-02-2026,82159900,997890,"Neelam Stainless Steel Slotted Palta (32cm, Silver) 1.0 Piece",18,45.19,37.45,Incorrect,53.32,38.85,Incorrect,100,100,Correct,0,72,0,72,"PO Required: 72",
"CLOUDSTORE RETAIL PRIVATE LIMITED - BHIWANDI 1",CMFPO281753,SSTEASTAINER,"CLOUDSTORE RETAIL PRIVATE LIMITED","CLOUDSTORE RETAIL PRIVATE LIMITED
Survey No.26,27,28 C1 Building, Savad Naka Road, Global Logistics Company,
village Janval-Lonad, Bhiwandi, Thane
Bhiwandi, Maharashtra - 421302, India",12-01-2026,11-02-2026,73239390,374974,"Neelam Stainless Steel Tea Strainer (23.5cm, Silver) 1.0 Piece",5,37.45,0,Incorrect,38.85,0,Incorrect,70,0,Incorrect,0,120,0,0,,"Customer Not Found"
"CLOUDSTORE RETAIL PRIVATE LIMITED - BHIWANDI 1",CMFPO281753,Nm-14373,"CLOUDSTORE RETAIL PRIVATE LIMITED","CLOUDSTORE RETAIL PRIVATE LIMITED
Survey No.26,27,28 C1 Building, Savad Naka Road, Global Logistics Company,
village Janval-Lonad, Bhiwandi, Thane
Bhiwandi, Maharashtra - 421302, India",12-01-2026,11-02-2026,70134900,922171,"La Opala Diva Ivory Plain Full Plate Set of 6 1.0 pack",18,360,0,Incorrect,424.80,0,Incorrect,720,0,Incorrect,0,12,0,0,,"Customer Not Found"
